date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-03-31 21:43:00,USATODAY,,4,28,38,"Despite her COVID-19 health concerns, Elizabeth Henriquez was sentenced via video to 7 months in prison for college admission scandal. https://www.usatoday.com/story/news/nation/2020/03/31/coronavirus-collides-college-admissions-case-mom-gets-7-months/5086772002/ …",,,,1245104331529039872,https://twitter.com/USATODAY/status/1245104331529039872
2020-03-31 21:42:36,4everNeverTrump,,5,46,137,"STOP COMPARING COVID-19 TO THE FLU! We have flu vaccines and Tamiflu. The flu is not as contagious, injurious nor deadly as COVID-19. NYC's hospitals are being impacted harder than the very worst flu seasons with only 75,000 COVID-19 cases... and it is weeks away from peak.",,,,1245104233382162432,https://twitter.com/4everNeverTrump/status/1245104233382162432
2020-03-31 21:42:34,Lrihendry,,244,2188,3489,"Folks, remember that CNN decided not to allow the President of the United States to inform the American people on the coronavirus updates. CNN currently not airing the coronavirus task force updates!",,,,1245104225090252802,https://twitter.com/Lrihendry/status/1245104225090252802
2020-03-31 21:42:34,SheaSerrano,,47,26,1301,"there you go homie paid your April rent plus that past due amount fuck coronavirus https://twitter.com/Jonathan_McCoy/status/1245097610781876227 … pic.twitter.com/amhw6sHimt",,,,1245104223731286016,https://twitter.com/SheaSerrano/status/1245104223731286016
2020-03-31 21:42:32,HillierSharon,DrJeanneM,1,8,24,"Gita Ramjee was a tireless advocate for young women at risk of HIV. COVID-19 is ruthless. As we process the loss of this warrier against HIV, we have to stay firm in our resolve to prevent deaths from COVID-19.",,,,1245104216219271169,https://twitter.com/HillierSharon/status/1245104216219271169
2020-03-31 21:42:31,TheOnlySeanFord,DancesWithLeos,2,2,60,"That’s very sweet but be careful about physical contact with older relatives right now unless you’ve tested negative for COVID-19 and are isolating.",,,,1245104210892464129,https://twitter.com/TheOnlySeanFord/status/1245104210892464129
2020-03-31 21:42:31,mises,,23,233,472,"The lasting and far-reaching harms caused by this authoritarian precedent far outweigh those caused by the COVID-19 virus. The American people must decide for themselves how and when to reopen society and return to their daily lives. https://mises.org/wire/end-shutdown …",,,,1245104209776783360,https://twitter.com/mises/status/1245104209776783360
2020-03-31 21:42:24,DenzelHD,,10,114,620,"Corona has taught me that no one can lean on their understanding, career, Education or wealth but Lean on God.",,,,1245104179728785409,https://twitter.com/DenzelHD/status/1245104179728785409
2020-03-31 21:42:21,UR_Ninja,,0,6,11,"Minnesota has recorded its first 2 positive cases of #COVID–19 infections in its prisons. A c.o. at MCF-RW juvenile prison, & an adult inmate at Moose Lake have tested positive. Last Friday a #NeverAgain demo demanded release of detainees from locked up: https://unicornriot.ninja/2020/never-again-demo-demands-release-of-detainees-amidst-covid-19-pandemic/ …pic.twitter.com/aqUmZcrFwG",,,#COVID #NeverAgain,1245104170740469765,https://twitter.com/UR_Ninja/status/1245104170740469765
2020-03-31 21:42:17,LucasFoxNews,,10,38,111,"President Trump says Americans need to expect a ""very painful two weeks,"" as Covid-19 cases continue rising.",,,,1245104151060758536,https://twitter.com/LucasFoxNews/status/1245104151060758536
2020-03-31 21:42:11,BajiPlease,,7,97,315,"For those who made fun of PM Imran Khan for asking the U.S. to lift Iran sanctions on humanitarian grounds. U.S. might rethink Iran sanctions in light of coronavirus outbreak: Pompeo https://reut.rs/2UxGKxx",,,,1245104128407330816,https://twitter.com/BajiPlease/status/1245104128407330816
2020-03-31 21:41:51,RadioPhoebe,,5,8,115,"This bad bitch is our good friend Monica. She is tasked with taking chest X-rays of COVID-19 patients. #Stayhome for her please. #ThankYouHealthCareWorkers pic.twitter.com/mx5i4z1zcS",,,#Stayhome #ThankYouHealthCareWorkers,1245104043388743682,https://twitter.com/RadioPhoebe/status/1245104043388743682
2020-03-31 21:41:48,atrupar,,71,370,1081,"Trump really wants you to believe that nobody could've seen the coronavirus pandemic coming. Unfortunately, he disbanded the US's pandemic preparedness team two years ago. pic.twitter.com/bGRrypEwFz",,,,1245104032710045697,https://twitter.com/atrupar/status/1245104032710045697
2020-03-31 21:41:40,jerrysaltz,nprscottsimon,4,2,23,"Tonight at 6:15PM artists, scalawags and dragons: I'll be LIVE with NPR's sassy-dapper @nprscottsimon in his living-room via my first-ever Facetime iPhone-call. See a geezer cross the tech-Rubicon. Will he live to tell the story? Tune-in & see us talk: Art in a time of Covid-19. https://twitter.com/nprscottsimon/status/1245098939054948352 …",,@nprscottsimon,,1245103997897359360,https://twitter.com/jerrysaltz/status/1245103997897359360
2020-03-31 21:41:40,LizzySpangler,WeAreDCPH,0,8,8,"NEW: Denton County has confirmed over 200 COVID-19 cases and confirmed another death. The total case number currently stands at 206 and the total COVID-19 related deaths currently stand at four. Additionally, there are 50 cases at the DSSLC. cc: @ntdailyhttps://twitter.com/WeAreDCPH/status/1245103318206119939 …",,@ntdailyhttps,,1245103996563578884,https://twitter.com/LizzySpangler/status/1245103996563578884
2020-03-31 21:41:39,mdoepke,,1,15,41,"#COVID-19 and #genderequality: The economic downturn magnifies gender inequality, but there is an upside in terms of work organization and gender norms. @nytimes article on new work with @TitanAlon @janeor_econ and @TertiltMichelehttps://nyti.ms/2UPVNkV",,@nytimes @TitanAlon @janeor_econ @TertiltMichelehttps,#COVID #genderequality,1245103992931323904,https://twitter.com/mdoepke/status/1245103992931323904
2020-03-31 21:41:37,gregoceallaigh,,4,6,28,"Toby Young, Ronán Mullen and COVID 19 all trending. Struggling to say which would make the worst senator.",,,,1245103986572738560,https://twitter.com/gregoceallaigh/status/1245103986572738560
2020-03-31 21:41:30,CTVNewsVI,,4,33,48,"Postal workers ask residents to disinfect mailboxes to prevent spread of COVID-19 https://vancouverisland.ctvnews.ca/postal-workers-ask-residents-to-disinfect-mailboxes-to-prevent-spread-of-covid-19-1.4876540 …",,,,1245103955367034880,https://twitter.com/CTVNewsVI/status/1245103955367034880
2020-03-31 21:41:28,DavidCGrabowski,,2,5,12,"Wait, what? ""Nursing homes are required by the federal government to notify a sick resident's family of an illness [COVID-19]. They are not required to provide notification to relatives of other residents, according to the New York Health Department."" https://www.nbcnews.com/health/health-care/number-long-term-care-facilities-covid-19-cases-tops-400-n1172516 …",,,,1245103945225318407,https://twitter.com/DavidCGrabowski/status/1245103945225318407
2020-03-31 21:41:22,TheLeadCNN,,69,619,1131,"Commander of an aircraft carrier with at least 70 cases of coronavirus publicly pleads for help @barbarastarrcnn reports https://cnn.it/2UUPqwE pic.twitter.com/8mumXxW9yo",,@barbarastarrcnn,,1245103920424407040,https://twitter.com/TheLeadCNN/status/1245103920424407040
2020-03-31 21:41:12,screamyell,jairmearrependi,5,20,659,"Denunciando mais uma fake news! @TwitterSafety this cunt is misleading covid-19 info",,@TwitterSafety,,1245103879433396238,https://twitter.com/screamyell/status/1245103879433396238
2020-03-31 21:41:10,DenverChannel,,19,23,194,"One good thing from the COVID-19 lockdown: Cleaner air in Denver? https://bit.ly/3bHbFgA pic.twitter.com/9OANttb4A2",,,,1245103872797847552,https://twitter.com/DenverChannel/status/1245103872797847552
2020-03-31 21:41:00,CityJournal,,0,6,11,"Many worry that #Covid_19 will mutate and evade our vaccines, as the flu virus does each season. But Covid-19 is fundamentally different from flu viruses in ways that will allow our first-generation vaccines to hold up well. http://cityjourn.al/3448g90 via @PeterKolchinsky",,@PeterKolchinsky,#Covid_19,1245103830951436289,https://twitter.com/CityJournal/status/1245103830951436289
2020-03-31 21:40:50,PeterStefanovi2,,27,614,686,"Coronavirus: Paramedic protective kit 'only fit for making sandwiches' https://www.bbc.com/news/uk-52091420 …",,,,1245103786013732864,https://twitter.com/PeterStefanovi2/status/1245103786013732864
2020-03-31 21:40:47,FLHealthCitrus,,0,2,4,"Always call ahead to your doctor if you think you have been exposed to COVID-19 and develop a fever and symptoms, such as cough or difficulty breathing. Your doctor will work with DOH-Citrus to determine if you need to be tested for COVID-19. https://youtu.be/-PvI-NrJZ-4?list=PLTSBrZ4QutSCjOv73TR9BAxm08AA16AZY …",,,,1245103776454914049,https://twitter.com/FLHealthCitrus/status/1245103776454914049
2020-03-31 21:40:46,SkyNews,,1,12,27,"The alert from Holland America Line came as Florida's governor said he does not want anyone from the Zaandam suspected of having COVID-19 being ""dumped"" at his doorstep https://trib.al/h0N6MCv",,,,1245103772105351168,https://twitter.com/SkyNews/status/1245103772105351168
2020-03-31 21:40:44,NadaAlmetwally,,8,8,52,"(Covid-19)i’m sad for what happend to all the world !it’s just like a nightmare and i want to wake up from it . May Corona virus dissapear ,may the sick heal,may the darkness turns to light ,may we sense happiness again. Ameen #Coronavirus pic.twitter.com/0HigEMpsMw",,,#Coronavirus,1245103761254690820,https://twitter.com/NadaAlmetwally/status/1245103761254690820
2020-03-31 21:40:42,TheAtlantic,,4,46,86,"""Under Trump ... enhanced presidential powers under the unitary-executive theory have produced neither robust protections for the American people during the COVID-19 pandemic nor accountability for his actions since taking office,"" @kim_wehle writes:http://on.theatln.tc/sjSfYgA",,@kim_wehle,,1245103754921349125,https://twitter.com/TheAtlantic/status/1245103754921349125
2020-03-31 21:40:19,TB_Times,,6,15,13,"St. Petersburg woman, distressed by COVID-19, shoots at police officer https://trib.al/CDxMsSP",,,,1245103658523557894,https://twitter.com/TB_Times/status/1245103658523557894
2020-03-31 21:40:15,ByPeterCoutu,,1,8,8,"How many people in Virginia have been hospitalized due to COVID-19? As of Monday, the state health department said 136 confirmed COVID-19 patients had been hospitalized. But the Virginia Hospital & Healthcare Association reported 190 — 40% more. pic.twitter.com/aeiIAN4YzC",,,,1245103638726479872,https://twitter.com/ByPeterCoutu/status/1245103638726479872
2020-03-31 21:39:47,NiftyNormo,,0,10,34,"Preemptive measures against COVID-19 are key but they don’t have to be as punitive. Every car I see now is either an Uber or a cop. Criminalization will disproportionately hurt poor Black and brown folks during this crisis and we don’t need more folks locked up now #DisStudiesGU",,,#DisStudiesGU,1245103521784942593,https://twitter.com/NiftyNormo/status/1245103521784942593
2020-03-31 21:39:45,AdCouncil,,0,4,11,"“When we can collectively bring that much fire power to bear across our industry, we will have a significant impact on this issue and save lives,” -President & CEO @lisaesherman in her latest @forbes feature on our COVID-19 campaign efforts. https://www.forbes.com/sites/martyswant/2020/03/31/the-ad-councils-covid-19-campaign-is-its-largest-effort-yet/amp/ …",,@lisaesherman @forbes,,1245103515682459648,https://twitter.com/AdCouncil/status/1245103515682459648
2020-03-31 21:39:43,goddessangelw,,5,18,43,"I’m active and I have a promotion going on! 70% off my onlyfans due to covid-19 https://onlyfans.com/goddessangelw • onlyfans onlyfanspromo onlyfansgirl #onlyfansbabe finsub findom femdom",,,#onlyfansbabe,1245103504559157250,https://twitter.com/goddessangelw/status/1245103504559157250
2020-03-31 21:39:39,SarahSkySports,,5,19,56,"Coronavirus: Anger is growing at China over COVID-19 and its apparent cover-up attempt | World News | Sky News https://news.sky.com/story/coronavirus-anger-is-growing-at-china-over-covid-19-and-its-apparent-cover-up-attempt-11966539 …",,,,1245103487899369472,https://twitter.com/SarahSkySports/status/1245103487899369472
2020-03-31 21:39:36,babyduck72,SethAbramson,1,15,30,"Literally every health insurer is having a special enrollment period right now specifically due to COVID-19. There is no reason the government can't do this.",,,,1245103477971288065,https://twitter.com/babyduck72/status/1245103477971288065
2020-03-31 21:39:35,TheJenniMurphy,,10,2,66,"Abbie (age 9) had just fallen in love with running when her #GirlsOnTheRun school program was canceled due to Covid-19. This girl will not be deterred though! She ran/walked 2 miles today while listening to @DisneysMulan @xtina. I see a virtual 5k in her future! @gotrcharlottepic.twitter.com/HDK26MgHf3",,@DisneysMulan @xtina @gotrcharlottepic,#GirlsOnTheRun,1245103474649501697,https://twitter.com/TheJenniMurphy/status/1245103474649501697
2020-03-31 21:39:30,AshbourneAnnie,,2,8,28,"Irish media critical of British/American approach in tackling Covid-19,have nothing to say about response here? Expect more media job loses after crisis when we learn how fourth estate failed us, as they did during economic crash. #TonightVMTV",,,#TonightVMTV,1245103451945779201,https://twitter.com/AshbourneAnnie/status/1245103451945779201
2020-03-31 21:39:29,BicycleNSW,,2,10,19,"Our friends at WalkSydney are asking Australian state governments to automate all pedestrian to help reduce the spread of coronavirus (COVID-19). Can you spare a few moments to sign? https://www.change.org/p/australian-state-and-territory-governments-automate-pedestrian-pushbuttons-to-reduce-the-spread-of-coronavirus …",,,,1245103448145580032,https://twitter.com/BicycleNSW/status/1245103448145580032
2020-03-31 21:39:29,MotherJones,,17,201,399,"Impeachment didn't cause the bungled coronavirus response. It did, however, warn us that Trump's extortion tactics would be repeated in a national crisis. https://bit.ly/2QZTydw",,,,1245103445708849152,https://twitter.com/MotherJones/status/1245103445708849152
2020-03-31 21:39:24,jacyarrow,,11,88,638,"Please please please nobody do any scary COVID-19 related April fools tomorrow because they will be neither funny nor appreciated",,,,1245103424817037315,https://twitter.com/jacyarrow/status/1245103424817037315
2020-03-31 21:39:14,thayesnet,,4,36,309,"Great to hear the President @realDonaldTrump thank US CEOs starting with @TMobile @Mike_Sievert for their contributions during this Covid-19. @JonFreier",,@realDonaldTrump @TMobile @Mike_Sievert @JonFreier,,1245103386896355328,https://twitter.com/thayesnet/status/1245103386896355328
2020-03-31 21:39:13,usx111,,0,11,54,"As our situations change and COVID-19 spreads, it is important that we keep in mind that not everyone can be productive all the time. This outbreak is not a normal situation and we should not act like it is. We all need to be more caring at this time. #DisStudiesGU",,,#DisStudiesGU,1245103382433595392,https://twitter.com/usx111/status/1245103382433595392
2020-03-31 21:39:13,usx111,,1,26,85,"CW: COVID-19 When I first started learning about disability studies in a formal academic setting, I was amazed that I was finally able to articulate how harmful it is for institutions, especially schools, to expect constant and unwavering productivity.",,,,1245103381510840320,https://twitter.com/usx111/status/1245103381510840320
2020-03-31 21:39:08,dirquez,,39,37,78,"Gov. Kate Brown tested negative for COVID-19 yesterday. Just as notable is where the test was processed: The state public health lab, which officials have insisted must be reserved for only the most serious cases. Brown has a cold. #orpolhttps://www.opb.org/news/article/kate-brown-covid-19-test-fast-oregon-governor/ …",,,#orpolhttps,1245103359473750017,https://twitter.com/dirquez/status/1245103359473750017
2020-03-31 21:39:03,rheum_covid,,0,9,20,"From @HealioRheum: COVID-19 Global Rheumatology Alliance discourages off-label use of hydroxychloroquine https://www.healio.com/rheumatology/practice-management/news/online/%7Bf79dba30-09a9-4657-ad3e-f55389bac6d2%7D/covid-19-global-rheumatology-alliance-discourages-off-label-use-of-hydroxychloroquine?utm_medium=social&utm_source=twitter&utm_campaign=scheduledpost …",,@HealioRheum,,1245103337722314764,https://twitter.com/rheum_covid/status/1245103337722314764
2020-03-31 21:39:00,FrancisBrennan,,417,873,1728,"CNN is not airing President Trump as he updates the American public of the response to the coronavirus. pic.twitter.com/hj2HNeDz7k",,,,1245103327505010688,https://twitter.com/FrancisBrennan/status/1245103327505010688
2020-03-31 21:38:58,WeAreDCPH,,4,34,46,"Press Release: Fourth COVID-19 Related Death and 15 New COVID-19 Cases in Denton County. Learn more at http://DentonCounty.gov/COVID19 .pic.twitter.com/sTP9DMEOSZ",,,,1245103318206119939,https://twitter.com/WeAreDCPH/status/1245103318206119939
2020-03-31 21:38:44,9NewsAUS,,6,11,11,"#BREAKING: There's been a series of new cases in South Australia possibly linked to the Six Qantas baggage handlers who tested positive to Covid-19 at Adelaide airport. #9Newspic.twitter.com/nc6nrLqJ7h",,,#BREAKING #9Newspic,1245103260400320512,https://twitter.com/9NewsAUS/status/1245103260400320512
2020-03-31 21:38:44,SummerMayFinlay,,2,17,17,"Check out the @healthgovau Australian Health Sector Emergency Response Plan for Novel Coronavirus (COVID-19): Management Plan for Aboriginal and Torres Strait Islander Populations https://www.health.gov.au/sites/default/files/documents/2020/03/management-plan-for-aboriginal-and-torres-strait-islander-populations.pdf … #Covid_19australia #COVID19au #COVIDIndigenouspic.twitter.com/MyN5qd8aM5",,@healthgovau,#Covid_19australia #COVID19au #COVIDIndigenouspic,1245103260001636352,https://twitter.com/SummerMayFinlay/status/1245103260001636352
2020-03-31 21:38:36,katalva3,,0,6,11,"Federal judge begs Congress to pass forgiveness for offenders as COVID-19 risk in prisons grows - https://www.rawstory.com/2020/03/federal-judge-begs-congress-to-pass-forgiveness-for-offenders-as-covid-19-risk-in-prisons-grows/ …",,,,1245103227072393223,https://twitter.com/katalva3/status/1245103227072393223
2020-03-31 21:38:36,AlArabiya_Eng,,0,16,21,"#Malaysia’s government apologizes after its advice for women to wear make-up and not nag their husbands during the country’s #coronavirus lockdown sparked online anger and mockery. #COVID_19 https://english.alarabiya.net/en/variety/2020/03/31/Malaysia-sorry-after-coronavirus-tips-for-women-spark-anger-.html …",,,#Malaysia #coronavirus #COVID_19,1245103225306599425,https://twitter.com/AlArabiya_Eng/status/1245103225306599425
2020-03-31 21:38:27,ATUlocal113,,0,12,21,"ATU Local 113 is calling on the TTC to give workers access to personal protective equipment, including face masks, as our members work to keep Toronto moving in the face of the COVID-19 crisis. Read more: https://globalnews.ca/news/6758149/coronavirus-ttc-employees-test-positive-covid-19/ …",,,,1245103189608796165,https://twitter.com/ATUlocal113/status/1245103189608796165
2020-03-31 21:38:26,Joe08941684,,0,0,2,"Things can only get better right? To all those on the front lines! @V2019N @nyphospital @group1crew @NYCHealthSystem @ANANursingWorld @_MdMUSA @NYCEMSwatch @CourserandKyll1 @WHOhttps://youtu.be/V6QhAZckY8w",,@V2019N @nyphospital @group1crew @NYCHealthSystem @ANANursingWorld @_MdMUSA @NYCEMSwatch @CourserandKyll1 @WHOhttps,,1245103184907063296,https://twitter.com/Joe08941684/status/1245103184907063296
2020-03-31 21:38:10,AtwaterWCVB,,2,9,24,"Doctors say the first hospital beds for COVID-19 patients at the DCU Center in Worcester will be ready next week. 250 beds planned. #WCVBpic.twitter.com/2hVhAe56M9",,,#WCVBpic,1245103118360236034,https://twitter.com/AtwaterWCVB/status/1245103118360236034
2020-03-31 21:38:00,realJonRiley,,2,18,25,"“Just not true.” — Republican Governor of Maryland Larry Hogan on Trump’s lie that we no longer have a shortage of COVID-19 tests https://m.huffpost.com/us/entry/us_5e834451c5b6d38d98a4ffaa …",,,,1245103073682489351,https://twitter.com/realJonRiley/status/1245103073682489351
2020-03-31 21:37:56,CatholicPraying,,8,31,253,"Please pray for a father of four that is in the hospital with COVID-19",,,,1245103057618325505,https://twitter.com/CatholicPraying/status/1245103057618325505
2020-03-31 21:37:53,Fireboy987,wwe_wwf_Junkie,0,1,48,"I disagree with you a lot but this is 100% COVID-19 are hurting wrestling right now",,,,1245103044779560964,https://twitter.com/Fireboy987/status/1245103044779560964
2020-03-31 21:37:45,BreitbartNews,,109,240,617,"The Left is worried that ""homeschooling"" during the Chinese coronavirus pandemic might gain traction. So... https://trib.al/Vxjrb5H",,,,1245103010369462280,https://twitter.com/BreitbartNews/status/1245103010369462280
2020-03-31 21:37:44,skylerlynnwood,,0,2,17,"They just canceled one of my favorite ropings of the year.....COVID-19 go back to China I’m tired of you.",,,,1245103008632975366,https://twitter.com/skylerlynnwood/status/1245103008632975366
2020-03-31 21:37:39,JFCrisp,,7,10,82,"I'm all for refugees (and have been for the past 35 years). But I will go crazy if I see one more lazy and unsubstantiated assertion that they are ""uniquely vulnerable"" to COVID-19. Single-issue advocacy at its worst.",,,,1245102986818473987,https://twitter.com/JFCrisp/status/1245102986818473987
2020-03-31 21:37:37,FareShareBH,,0,3,12,"Down there is our CEO, Rob, on camera! He is busy getting famous on the BBC - being interviewed about the fantastic work our volunteers here are doing in response to the Covid 19 pandemic. Keep an eye on the telly and see where he pops up :-) pic.twitter.com/v3AuTJPhJD",,,,1245102979830743041,https://twitter.com/FareShareBH/status/1245102979830743041
2020-03-31 21:37:35,Reuters,,5,9,19,"For trusted details on your county’s case tally of the highly contagious coronavirus, you can stay up to date with the help of our journalists who are tracking COVID-19 via U.S. state and local government sources https://reut.rs/2UmW3sw pic.twitter.com/VqhDfco9KX",,,,1245102968803901440,https://twitter.com/Reuters/status/1245102968803901440
2020-03-31 21:37:33,vcmitchelljr,,2,33,30,"Wallace Roney, Intrepid Jazz Trumpeter, Dies From COVID-19 Complications At 59 https://www.npr.org/2020/03/31/824801424/wallace-roney-intrepid-jazz-trumpeter-dies-from-covid-19-complications-at-59?utm_campaign=storyshare&utm_source=twitter.com&utm_medium=social …",,,,1245102959161159683,https://twitter.com/vcmitchelljr/status/1245102959161159683
2020-03-31 21:37:31,2harvest,,0,5,11,"Thank you Schwan's Corporate Giving Foundation for stepping up to help our hungry neighbors! Schwan’s is matching donations up to $250,000 to help support our COVID-19 emergency response efforts. Your gift can provide 2x as many meals: https://bit.ly/3avVEK8 @SchwansCompanypic.twitter.com/sPbfnA7Byv",,@SchwansCompanypic,,1245102954652356610,https://twitter.com/2harvest/status/1245102954652356610
2020-03-31 21:37:26,henrymcmaster,,347,190,312,"I have ordered the closure of non-essential businesses, as defined by Executive Order 2020-17, throughout the state in order to combat the spread of the COVID-19 virus. https://governor.sc.gov/news/2020-03/gov-henry-mcmaster-orders-non-essential-businesses-closed-throughout-sc … (1/)",,,,1245102932770664448,https://twitter.com/henrymcmaster/status/1245102932770664448
2020-03-31 21:37:26,carterforva,JJohnsonLaw,12,149,646,"There's lots of ghouls out here acting like a policy question (is it OK for the poor to die of diseases that aren't COVID-19) is some kind of personal attack. This is intentional. They know they're wrong on the issues, so they pretend to be aggrieved and hope you pity them. https://twitter.com/JJohnsonLaw/status/1244800346511343616 …",,,,1245102930048491522,https://twitter.com/carterforva/status/1245102930048491522
2020-03-31 21:37:25,LibsInAmerica,,18,159,273,"Lemon, Hayes Urge Networks: Stop Airing Trump’s ‘Dangerous’ Coronavirus Briefings Live “Those press briefings have become his new ‘Apprentice.’ They’ve become his new rallies,” said CNN’s Don Lemon. https://www.huffpost.com/entry/chris-hayes-don-lemon-trump-coronavirus-briefings_n_5e82e867c5b62dd9f5d4f92a …",,,,1245102928135958528,https://twitter.com/LibsInAmerica/status/1245102928135958528
2020-03-31 21:37:22,Johnnydrille,,56,126,1224,"All the savagery flying around today eh, Corona you’re to blame! Ha!",,,,1245102915678883843,https://twitter.com/Johnnydrille/status/1245102915678883843
2020-03-31 21:37:16,NBCNews,,3,12,31,"A group of medical students in NYC are working to help distribute personal protective equipment to area hospitals amid the COVID-19 pandemic. https://nbcnews.to/2WTKfjk",,,,1245102889510547458,https://twitter.com/NBCNews/status/1245102889510547458
2020-03-31 21:37:00,Randy_Cairns,,0,3,11,"This is nice to see – especially the recognition for HPE’s recurring revenue model and the strong role HPE High Performance Computing will play in addressing the challenges of COVID-19. @savitz @barronsonline #HPC #COVID19https://www.barrons.com/articles/hpe-stock-among-the-best-hardware-plays-analyst-says-51585673131 …",,@savitz @barronsonline,#HPC #COVID19https,1245102820761546757,https://twitter.com/Randy_Cairns/status/1245102820761546757
2020-03-31 21:36:59,DrugstorCowboy,RepDougCollins,3,10,18,"The CDC issued its first COVID-19 warning on Jan 8. Trump held campaign rallies on Jan 9, Jan 14, Jan 28, Jan 30, Feb 10, Feb 19, Feb 20, Feb 21 and Feb 28. He golfed on Jan 18, Jan 19, Feb 1, Feb 15, Mar 7 and Mar 8. He first said it was a problem on Mar 13. We call BS, Doug.",,,,1245102817439895552,https://twitter.com/DrugstorCowboy/status/1245102817439895552
2020-03-31 21:36:53,royalsocietynz,,0,4,10,"Dr Mei Peng, an @otago scientist specialising in smell and taste, has joined an international team scrambling to gather data about early warning signs of Covid-19 infection. Tino pai Mei! https://bit.ly/2UU887N",,@otago,,1245102795105042432,https://twitter.com/royalsocietynz/status/1245102795105042432
2020-03-31 21:36:45,georgepbush,,2,19,72,". @HEB is one of the strongest supporters of our communities across the state. They’ve stepped up in a big way to help Texans through the #COVID_19 crisis. They represent the best of what Texans have to offer. https://www.google.com/amp/s/www.texasmonthly.com/food/heb-prepared-coronavirus-pandemic/amp/ …",,@HEB,#COVID_19,1245102758266626048,https://twitter.com/georgepbush/status/1245102758266626048
2020-03-31 21:36:42,NorbertElekes,,503,8544,38628,"NEW: 101-year-old Dutch woman, who was born during the Spanish flu, has recovered from coronavirus illness. pic.twitter.com/2IGZFagGpt",,,,1245102747214647296,https://twitter.com/NorbertElekes/status/1245102747214647296
2020-03-31 21:36:37,janusfilms,,2,204,479,"More than 150 independent movie theaters across the country have closed to slow the spread of COVID-19. We’ve set up a short-term relief fund to help them survive until it's safe for them to open their doors. https://www.gofundme.com/f/Art-House-America …",,,,1245102726771507207,https://twitter.com/janusfilms/status/1245102726771507207
2020-03-31 21:36:37,4everNeverTrump,4everNeverTrump,3,8,67,"I mean, seriously, does he STILL not realize COVID-19 is orders of magnitude more dangerous than the seasonal flu?",,,,1245102725483737089,https://twitter.com/4everNeverTrump/status/1245102725483737089
2020-03-31 21:36:32,CEOmrGreen,,2,4,28,"Hospital #10 Done! “LAC+USC Medical Center” Donating Emergency Power To COVID-19 Triage Centers. WE ARE IN THIS TOGETHER! “WE THE PEOPLE” MAKE THIS COUNTRY.. EVERY BUSINESS - EVERY PERSON.. Find a way to help fight COVID-19! pic.twitter.com/3XIWgvISWV",,,#10,1245102704298307584,https://twitter.com/CEOmrGreen/status/1245102704298307584
2020-03-31 21:36:29,ChristineAhern,,3,13,30,"To help cope with demand at the Austin Hospital these temporary Covid 19 screening clinics are being established in Heidelberg ⁦ @TheTodayShow⁩pic.twitter.com/uvItiOasi0",,@TheTodayShow,,1245102691115663360,https://twitter.com/ChristineAhern/status/1245102691115663360
2020-03-31 21:36:26,cjsnowdon,,10,13,29,"Active smoking is not associated with severity of coronavirus disease 2019 (COVID-19). https://www.ejinme.com/article/S0953-6205(20)30110-2/pdf …",,,,1245102678352560133,https://twitter.com/cjsnowdon/status/1245102678352560133
2020-03-31 21:36:15,CampusMove,,5,9,35,"So, we launched our online “Bible Study” Twitter group last evening and our topic of discussion was; What do we think our role is as Christians in the fight against the COVID-19 pandemic?! And below are some responses from the participants; pic.twitter.com/vGm7JWy2ns",,,,1245102635495145472,https://twitter.com/CampusMove/status/1245102635495145472
2020-03-31 21:36:03,cnnphilippines,,0,33,57,"JUST IN: Quezon City reports new COVID-19 cases as of Tuesday, 7pm • 11 new cases, raising total to 151 • 1 additional fatality, death toll now at 27 • 1 new recovery, bringing total to 11 Bookmark our live blog for more updates: http://bit.ly/3dKP6ta pic.twitter.com/ArioWrH9y0",,,,1245102584219578368,https://twitter.com/cnnphilippines/status/1245102584219578368
2020-03-31 21:36:00,MassDPH,,0,11,11,"Here are some steps to help you cope with stress and fear from COVID-19. Take care of your body. Virtually connect with others. Take breaks from the news & social media. Make time to unwind. #covid19MApic.twitter.com/p2R4W6q0RI",,,#covid19MApic,1245102569883500544,https://twitter.com/MassDPH/status/1245102569883500544
2020-03-31 21:35:52,ironcircuscomix,,2,4,56,"Our primary sales channels have been, and continue to be, Amazon, Ingram, Follett, and Baker & Taylor. While we're affected by the COVID-19 crisis, it's primarily manifesting at convention cancellations and bumped release dates. Your book is safe!",,,,1245102535511343104,https://twitter.com/ironcircuscomix/status/1245102535511343104
2020-03-31 21:35:49,NathiMthethwaSA,casspernyovest,35,454,3001,"At least you got the consolation win at the end there Refiloe. Thanks for spreading the COVID-19 message with @Trevornoah & all the best with the new single #amadimoni #CassperStayAtHomeGameshttps://twitter.com/casspernyovest/status/1245082823452696577 …",,@Trevornoah,#amadimoni #CassperStayAtHomeGameshttps,1245102525038166016,https://twitter.com/NathiMthethwaSA/status/1245102525038166016
2020-03-31 21:35:44,pbump,,5,15,40,"I'm lukewarm on comparing covid-19 deaths to 9/11. But the rate of deaths at this point is over four times the average toll from car accidents and nearly twice the loss of life on the deadliest day of the Vietnam War. https://wapo.st/2ym8wEl",,,,1245102502405521408,https://twitter.com/pbump/status/1245102502405521408
