date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2019-12-23 18:00:00,wsl,,6,146,913,"Moment of the Year #19: @toledo_filipe's 9.43 ride at the #CoronaOpenJBay | @corona pic.twitter.com/XrtlrvQVVX",,@toledo_filipe @corona,#19 #CoronaOpenJBay,1209171814380900353,https://twitter.com/wsl/status/1209171814380900353
2019-12-23 17:16:03,TheBeerHawk,,9,5,37,"We may have gotten excited & jumped the gun earlier But this time it's real NEW KEG ALERT! Corona Extra on PerfectDraft is HERE! Get your hands on it, inc 2 complimentary glasses! Buy now in time for New Year delivery - just add limes! https://www.beerhawk.co.uk/perfectdraft-corona-extra-6l-keg?utm_source=organic_social …pic.twitter.com/VrRie66G91",,,,1209160753128886273,https://twitter.com/TheBeerHawk/status/1209160753128886273
2019-12-23 16:25:26,macerwan,,2,11,73,"My surprise when I discovered that two roman characters from the asterix and obelix comics are called #Bacillus and #Coronavirus. pic.twitter.com/vkRLietaSl",,,#Bacillus #Coronavirus,1209148016722169856,https://twitter.com/macerwan/status/1209148016722169856
2019-12-23 11:57:25,Cleo04patra,dlonze,0,11,14,"Can bomajaivane put the Savanna and Corona down and do a Mzansi version of this please? https://twitter.com/dlonze/status/1208872538752860165 …",,,,1209080566789877760,https://twitter.com/Cleo04patra/status/1209080566789877760
2019-12-22 18:21:00,ChrisPoPoola,,0,3,18,"Corona Centennial has a story that should be told to your children @TarkClassic #whistle",,@TarkClassic,#whistle,1208814710205714433,https://twitter.com/ChrisPoPoola/status/1208814710205714433
2019-12-22 18:12:35,StevESPNKim,PBConFOX,12,15,76,"his name is Ray Corona... https://twitter.com/PBConFOX/status/1208558892353048577 …",,,,1208812594770825217,https://twitter.com/StevESPNKim/status/1208812594770825217
2019-12-22 17:56:40,MerriamWebster,,4,71,263,"Corona Fogbow Aureole Ahh, nature’s light show: https://www.merriam-webster.com/words-at-play/history-of-words-on-natural-lights …",,,,1208808589269381122,https://twitter.com/MerriamWebster/status/1208808589269381122
2019-12-22 17:48:07,KH_Damo,,41,316,1309,"Probably really late to this party but are the doors in Monsters Inc. opening to Arendelle, Corona and Sanfransokyo? Are the doors akin to gates in that they can literally traverse worlds? Boo literally is from another world in KH context? Where is the 4th door headed? pic.twitter.com/IKxxcotfNj",,,,1208806437058596865,https://twitter.com/KH_Damo/status/1208806437058596865
2019-12-22 06:17:06,Ballislife,,2,32,111,"Paris Dawson ( @parisdawson19) is named @TarkClassic MOP after leading Centennial (Corona, CA) to 4 wins over highly-ranked teams while scoring 21.5 ppg. Guys can't stay in front of him or speed him up & when that jumper is WET , it's over. Portland St. got a WINNER! pic.twitter.com/tb0Ce7VSS9",,@parisdawson19 @TarkClassic,,1208632533874663424,https://twitter.com/Ballislife/status/1208632533874663424
2019-12-22 05:31:38,CourtsideFilms,,4,31,105,"Paris Dawson leads Corona Centennial as they bring home Tarkanian Classic championship! @parisdawson19 @TarkClassic @trigonis30pic.twitter.com/5PVEyjn66k",,@parisdawson19 @TarkClassic @trigonis30pic,,1208621094892032001,https://twitter.com/CourtsideFilms/status/1208621094892032001
2019-12-22 03:35:06,Compton_Magic,,0,20,71,"The Corona Centennial Huskies are the @TarkClassic Champs Paris Dawson is the MVP MagicBoyz! @parisdawson19pic.twitter.com/rhNyWE1h6Z",,@TarkClassic @parisdawson19pic,,1208591767349497857,https://twitter.com/Compton_Magic/status/1208591767349497857
2019-12-22 01:33:29,SoCalJCred,,3,15,65,"Mayfair went on the #GupGames tour & people across the is saying that SoCal is overrated... despite everyone knowing the flaws. Meanwhile, Corona Centennial (well coached SoCal local) is smacking national teams. I don't hear anyone. #SoCalHoopspic.twitter.com/IRSW6yCsIr",,,#GupGames #SoCalHoopspic,1208561161190268928,https://twitter.com/SoCalJCred/status/1208561161190268928
2019-12-22 01:33:28,latsondheimer,,1,12,59,"Kiss from mom and MVP trophy. Paris Dawson of Corona Centennial. pic.twitter.com/SBoEY7ulaU",,,,1208561158300602370,https://twitter.com/latsondheimer/status/1208561158300602370
2019-12-22 01:19:54,RonMFlores,,0,34,75,"FINAL: Centennial (Corona) 71, #FAB50 No. 5 Bishop Gorman 55 Centennial heads to the King Cotton Classic as one of the hottest teams in the country. Portland St. bound Paris Dawson is the MOP of the @TarkClassic plantinum division. Beat 4 quality teams on its way to title...",,@TarkClassic,#FAB50,1208557742048235521,https://twitter.com/RonMFlores/status/1208557742048235521
2019-12-21 23:07:11,KingPrincess69,victoriousnesss,9,27,598,"I wasn’t always a pop star. Once upon a time I was a 16 yr old person trying to get one of those blue drinks with a corona in it at Dallas bbq",,,,1208524344135168002,https://twitter.com/KingPrincess69/status/1208524344135168002
2019-12-21 21:32:28,cymrogav,,7,15,248,"Give us a Corona emoji you cowards.",,,,1208500505976201216,https://twitter.com/cymrogav/status/1208500505976201216
2019-12-21 20:40:01,DerbyshireRPU,,14,17,208,"North Wingfield. Another high risk road user who thinks his swigging of Corona whilst driving is more important than all other road users safety. Blows 70, twice the legal drink drive limit. Arrested and charged. #DontDrinkAndDrive #Fatal4 https://twitter.com/DerbyshireRPU/status/1208487050875457537/photo/1pic.twitter.com/N7s0Bykdsi pic.twitter.com/FeGoncuTGC",,,#DontDrinkAndDrive #Fatal4,1208487307994681353,https://twitter.com/DerbyshireRPU/status/1208487307994681353
2019-12-21 19:24:45,Pawelczyk_PL,,10,70,178,"Wow, what a story: K-9 cop flies through shattered vehicle window to make arrest. Duke, a 5-year-old Belgian Malinois, clamps down on the suspect who refused to get out of his vehicle in Corona, California. pic.twitter.com/oxrAFQeItu",,,,1208468367771938816,https://twitter.com/Pawelczyk_PL/status/1208468367771938816
2019-12-21 16:25:06,CyndyCali,,4,70,87,"Hoorah to this great Marine veteran currently pulling K-9 duty in Corona. #BackTheBlue California K-9 jumps through shattered car window, takes down assault suspect https://fxn.ws/2EI0RjO #FoxNews",,,#BackTheBlue #FoxNews,1208423154600689664,https://twitter.com/CyndyCali/status/1208423154600689664
2019-12-21 15:59:43,Chuckisdope,,31,240,858,"3 types of niggas. Ones that hold the corona bottle at the neck. Ones that hold it in the middle. Ones that hold it from the bottom with a napkin.",,,,1208416767187374080,https://twitter.com/Chuckisdope/status/1208416767187374080
2019-12-21 15:24:33,NatReconOfc,,2,20,81,"Quill was an experimental ""proof-of-concept"" to determine the feasibility of the collection of usable SAR images from a satellite and used technology from the Corona program, including the Agena space vehicle and the physical return of data on optical film. pic.twitter.com/etchYXj9ag",,,,1208407917206134784,https://twitter.com/NatReconOfc/status/1208407917206134784
2019-12-21 04:44:59,CaliConsNews,,28,68,100,"And more Trump's fault Manufacturer moving from Corona, CA to Texas #RecallGavinNewsomhttps://www.kwtx.com/content/news/Manufacturer-to-move-headquarters-from-California-to-Central-Texas-566317711.html …",,,#RecallGavinNewsomhttps,1208246967790235648,https://twitter.com/CaliConsNews/status/1208246967790235648
2019-12-21 01:46:57,FOXLA,,11,28,167,"Meet K9 Duke with the Corona Police Department... this super dog jumped through a broken car window to help apprehend a suspect. http://bit.ly/2Z8TB9W pic.twitter.com/x5spJv5G5R",,,,1208202161382772738,https://twitter.com/FOXLA/status/1208202161382772738
2019-12-21 01:43:40,latsondheimer,,3,19,111,"Stunner in Las Vegas. Corona Centennial hands No. 2-ranked Santa Ana Mater Dei its first defeat in the Tarkanian Classic 63-53. Paris Dawson leads the way with 24 points.",,,,1208201338053488641,https://twitter.com/latsondheimer/status/1208201338053488641
2019-12-20 19:08:08,KTLA,,15,12,85,"A man wanted in connection with an assault was taken down by a police K-9 that lunged through his broken window after a pursuit ended in Corona http://on.ktla.com/0wdmb",,,,1208101797128097792,https://twitter.com/KTLA/status/1208101797128097792
2019-12-20 17:11:17,sibonise101,,1,54,95,"Festive been good to me and my friends, we deserve some rewards @corona #JorgeAlcoholCompetitionpic.twitter.com/S4tLDUGp7B",,@corona,#JorgeAlcoholCompetitionpic,1208072390309269505,https://twitter.com/sibonise101/status/1208072390309269505
2019-12-20 14:14:44,ABC7,,12,30,131,"K-9 takes down stalking suspect at end of chase in Corona http://abc7.la/2SbDZB2",,,,1208027960352968704,https://twitter.com/ABC7/status/1208027960352968704
2019-12-20 13:54:56,countrysayingss,,1,25,257,"She got me drunk like Corona, heart racing like it’s Daytona, ooh I’m in heaven I swear right now, and those eyes can hypnotize, was designed to blow my mind, look what God gave her, how perfect he made her... #ThomasRhettpic.twitter.com/HfP3w7MR3e",,,#ThomasRhettpic,1208022977176113153,https://twitter.com/countrysayingss/status/1208022977176113153
2019-12-20 12:44:10,AngryTheInch,,14,24,467,"I'll be baking another gingerbread house with another niece today. She's 16. Sixteen! Where the hell did the time go? She's 16 and I could be her mother. In my mind I'm still not a day past 25. Ah well. The corona, undoubtedly one of the most amazing things a human can see. pic.twitter.com/NEw83nvFlu",,,,1208005167834120192,https://twitter.com/AngryTheInch/status/1208005167834120192
2019-12-20 11:27:10,DavidHundeyin,,5,14,56,"And for clarity sake, I have to point out that I am very much a part of that ecosystem. I went to Corona, AHall, Grange and Oxbridge and I grew up with all your faves. If I'm saying this, it's because I'm sure of WTF I'm saying. It isn't going to win me any friends",,,,1207985790564876288,https://twitter.com/DavidHundeyin/status/1207985790564876288
2019-12-20 10:37:05,AgapeTimbela,,6,29,84,"Get a girlfriend that craves education, career, thriving businesses,a girl who is determined to see the both of you win, Someone who is willing to invest in you and encourage you to study hardnot these Netflix and chill, Monate mpolaye, Corona and Heineken loving agents of satan",,,,1207973186022891520,https://twitter.com/AgapeTimbela/status/1207973186022891520
2019-12-20 10:12:20,DavidHundeyin,,1,19,44,"Nigeria is a big place. The world is a big place. We often accuse Nigerians of being insular, tribal and resistant to new ideas. It is possible to be guilty of those things even though you went to Corona and grew up in Ikoyi. Whether Agege or Lekki, insularity is insularity.",,,,1207966958555148288,https://twitter.com/DavidHundeyin/status/1207966958555148288
2019-12-20 08:59:02,Sgoloza_Esmehlo,,5,28,63,"Dear Limpopo and Venda ppl stop buying Heineken,Sol, Corona and all that imported beers support your boy Rodney Ramagalela Buy Ramagalela Beer Retweet this pic.twitter.com/MUQka7DFA0",,,,1207948510127112192,https://twitter.com/Sgoloza_Esmehlo/status/1207948510127112192
2019-12-20 04:25:06,vogt_nicholas,,4,10,108,"Zso Sahaal: Talonmaster of the VIIIth Legion, heir to the Corona Nox and chosen successor of Konrad Curze. I had a lot of fun putting this one together, mostly due to my attempt to use parts from every incarnation of the Raptor kit #Warmongers #HorusHeresy #NightLords #30kpic.twitter.com/PodTSxZK4X",,,#Warmongers #HorusHeresy #NightLords #30kpic,1207879573209255938,https://twitter.com/vogt_nicholas/status/1207879573209255938
2019-12-20 03:32:34,JATayler,,2,6,53,"The year is 2763. America is a nuclear desert divided between warlords. Robotic bounty hunters scour the land looking for fugitives from The Associated Mecha American Government. On TV, the Corona Christmas ad with the palm tree airs.",,,,1207866353937526786,https://twitter.com/JATayler/status/1207866353937526786
2019-12-19 22:26:11,joancarroll,,0,13,30,"New artwork for sale! - ""On The Way To Corona Arch Moab Utah Square"" - https://fineartamerica.com/featured/on-the-way-to-corona-arch-moab-utah-square-joan-carroll.html … @fineartamericapic.twitter.com/UPunruCN2H",,@fineartamericapic,,1207789251762511874,https://twitter.com/joancarroll/status/1207789251762511874
2019-12-19 18:21:17,Krandreev,,6,20,57,"#rapunzelstangledadventure Pascal’s Dragon 12/01 When Pascal befriends a baby dragon, he must decide between his new friend and safety of Corona. Cassandra’s Revenge 26/01 When Rapunzel feels ready to begin living a normal life, Cassandra returns to Corona with a score to settle pic.twitter.com/xYir7bnlQg",,,#rapunzelstangledadventure,1207727617060814850,https://twitter.com/Krandreev/status/1207727617060814850
2019-12-19 16:50:17,EvanMcFarlane,,5,5,86,"It’s amazing how you can just pick out all the Christmas drinkers. People that have no idea how to queue/actually get served at a bar, drinking Corona.",,,,1207704719789035520,https://twitter.com/EvanMcFarlane/status/1207704719789035520
2019-12-19 09:15:37,Floyd__money,quincyjones_SA,4,22,49,"See what happens when you drink corona https://twitter.com/quincyjones_SA/status/1207186875477319680 …",,,,1207590299129778176,https://twitter.com/Floyd__money/status/1207590299129778176
2019-12-19 03:24:40,MichaelJMallon,,0,8,36,"Today I represented team @Dromm25 at a press conference in Corona denouncing a recent homophobic attack against a gay man. We will always push back against anti-LGBTQ+ hate violence whenever and wherever it occurs. Thank you @MaketheRoadNY and team for organizing this.pic.twitter.com/xyA74Tc5gc",,@Dromm25 @MaketheRoadNY,,1207501978361831424,https://twitter.com/MichaelJMallon/status/1207501978361831424
2019-12-18 23:54:11,DRFLivingston,losalracing,0,12,89,"This is a tremendous loss to Quarter Horse racing and breeding. Corona Cartel was incredible. Condolences to all who loved this great stallion. https://twitter.com/losalracing/status/1207370666317508608 …",,,,1207449009222307840,https://twitter.com/DRFLivingston/status/1207449009222307840
2019-12-18 22:19:38,FOXLA,,7,17,57,"#BREAKING: Family of man fatally shot by LAPD officer inside Corona Costco announce the filing of a federal civil rights lawsuit against the involved officer, city of Los Angeles. http://bit.ly/34wHh4l",,,#BREAKING,1207425212351795200,https://twitter.com/FOXLA/status/1207425212351795200
2019-12-18 22:10:45,SteveFryer,,0,9,96,"Coaches assemble for Corona del Mar #SigningDay - players left to right Mark Redman and Ethan Garbers (both Washington) and John Humphreys (Stanford) @ocvarsityguypic.twitter.com/VFszb1K7JZ",,@ocvarsityguypic,#SigningDay,1207422977999949826,https://twitter.com/SteveFryer/status/1207422977999949826
2019-12-18 18:55:31,CalHiSports,,2,28,69,"Public Schools State Football Team of Year. Congrats Mission Viejo. Second time for Diablos (2004). Close call over Central (Fresno) & Corona del Mar. @ocvarsity @missionfootball https://www.calhisports.com/2019/12/18/state-football-teams-of-the-year/ …pic.twitter.com/T37vkIaklA",,@ocvarsity @missionfootball,,1207373845478293504,https://twitter.com/CalHiSports/status/1207373845478293504
2019-12-18 18:42:53,losalracing,,2,41,154,"Our condolences to Celina Molina and all syndicate partners in their loss of the stallion Corona Cartel, one of the all-time great Quarter Horse sires. He was 25. Corona Cartel sired earners of over $65M and had 178 stakes winners. 20% of foals earned black type. @TVG @AQHARacingpic.twitter.com/Uz11oXWknu",,@TVG @AQHARacingpic,,1207370666317508608,https://twitter.com/losalracing/status/1207370666317508608
2019-12-18 18:37:42,GAlexander21,,2,22,161,"#Fab5 NSD - “Live From The Lab” (Thread) @Isaiahyoung_ Centennial (Corona) High School #GANGpic.twitter.com/0Q29lmCVbq",,@Isaiahyoung_,#Fab5 #GANGpic,1207369361121431552,https://twitter.com/GAlexander21/status/1207369361121431552
2019-12-18 14:34:47,tweetkoisipko,,1,54,42,"She has been through hell, so believe me when I say, fear her when she looks into a fire and smiles. - E. Corona @mainedcm | #MaineMendozapic.twitter.com/4yN3jvJt96",,@mainedcm,#MaineMendozapic,1207308229543227397,https://twitter.com/tweetkoisipko/status/1207308229543227397
2019-12-18 12:28:58,Marston4ca42,jlbesq,0,18,55,"The crowd was loud and proud at the Corona #ImpeachmentEve #ImpeachmentMarchhttps://twitter.com/jlbesq/status/1207183506603798528 …",,,#ImpeachmentEve #ImpeachmentMarchhttps,1207276567438581760,https://twitter.com/Marston4ca42/status/1207276567438581760
2019-12-18 07:45:02,Hhhhhh92273201,quincyjones_SA,6,7,94,"Corona drinkers unleashed pic.twitter.com/HVTSWkf3Wc",,,,1207205113653321728,https://twitter.com/Hhhhhh92273201/status/1207205113653321728
2019-12-18 04:18:58,Marston4ca42,,24,159,653,"CA42 showed up tonight in Corona at Ken Calvert’s office to support the impeachment of trump. I proudly carried the “A.” pic.twitter.com/1nVxzZRU3K",,,,1207153253651107841,https://twitter.com/Marston4ca42/status/1207153253651107841
2019-12-18 04:17:58,Marston4ca42,,2,29,118,"We had a great crowd in Corona, CA. Everyone is ready to #ImpeachTrumpNow.pic.twitter.com/llyXmM21RS",,,#ImpeachTrumpNow,1207153004375183362,https://twitter.com/Marston4ca42/status/1207153004375183362
2019-12-18 03:38:23,hisl0nelystar,,4,25,245,"corona with no lime is like dick with no moisture.",,,,1207143041015914496,https://twitter.com/hisl0nelystar/status/1207143041015914496
2019-12-18 00:32:56,MichaelCoonan8,,2,4,27,"December 15th Waning Gibbous Moon 92.5% with a Lunar Halo and a Corona with the Stars Procyon in Canis Minor and Betelgeuse in Orion verification by John Zavijavon in Wodonga Australia #StormHour @CherScheff @KayMcCaffery1 @PicPublic @PicPoet #500pxrtg @BonfirePictures @500pxrtgpic.twitter.com/3KD2MwhIzX",,@CherScheff @KayMcCaffery1 @PicPublic @PicPoet @BonfirePictures @500pxrtgpic,#StormHour #500pxrtg,1207096371842449409,https://twitter.com/MichaelCoonan8/status/1207096371842449409
2019-12-17 17:32:53,EMDB_EMPIAR,,1,14,41,"Released @EMDB_EMPIAR & @PDBeurope, & published @NatureSMB, the 2.5 Å #cryoEM structure of the Middle East Respiratory Syndrome #CoronaVirus ( #MERS-CoV) spike #glycoprotein in complex with 5-N-acetyl neuraminic acid by @YoungjunPark11, @coronalexington, @pbpwang, ... (1/3)pic.twitter.com/FdhLqfnyBM",,@EMDB_EMPIAR @PDBeurope @NatureSMB @YoungjunPark11 @coronalexington @pbpwang,#cryoEM #CoronaVirus #MERS #glycoprotein,1206990662656299010,https://twitter.com/EMDB_EMPIAR/status/1206990662656299010
2019-12-17 12:15:51,CoronaAfrica,,4,24,244,"We chased the golden rays @GrandAfrica as we grooved to the signature sounds of @SamFeldtMusic. Join us at one of our #ChasingSunsets events and we’ll have a chilled Corona waiting, just for you. Join here: http://bit.ly/2PSLFpd #ThisIsLivingpic.twitter.com/Lhf6fcwJfg",,@GrandAfrica @SamFeldtMusic,#ChasingSunsets #ThisIsLivingpic,1206910877536071685,https://twitter.com/CoronaAfrica/status/1206910877536071685
2019-12-17 12:12:12,kgaugelo_SM,,19,5,29,"Neighbour wants to chill with me. Would love the brother's company mara smoko ke gore ga a reke, o nwa fela. 'tis not a season to be merry this. Last week o feditše Corona tša ka. Nyoko ga e gona. Ga a dule ka gae a hlokomele ngwana.",,,,1206909961462255617,https://twitter.com/kgaugelo_SM/status/1206909961462255617
2019-12-17 10:45:49,tlholohel0,,4,17,103,"grown men force themselves to drink cat piss like Corona instead of drinking Brutal Fruit just because they’re afraid to “lose their masculinity”",,,,1206888219616382976,https://twitter.com/tlholohel0/status/1206888219616382976
2019-12-17 10:06:48,THEYCALLM3SLAY,kordeilogy,6,161,1918,"ONLY because I couldn’t handle people not hearing Normani’s mix. Miss thang ATE. Corona Cornucopia WISHES. pic.twitter.com/aUGlXpbE17",,,,1206878402793263105,https://twitter.com/THEYCALLM3SLAY/status/1206878402793263105
2019-12-17 05:07:08,Chapter_NEXT,,0,4,23,"There are three things I am certain of in life. 1. Death. 2. Taxes & 3. Jess Finney will make everyone she plays with or against better at basketball. Chap dismembered Corona Del Sol tonight winning 65-20 in a game that wasn't even that close. And Anna Ostlie was sidelined. WOW. pic.twitter.com/WbFv1rwUCz",,,,1206802989890985984,https://twitter.com/Chapter_NEXT/status/1206802989890985984
2019-12-17 04:30:04,Kaiya1212,,48,38,185,"I'm sitting here with Jasper, nachos, and a Corona watching the News. I keep wondering why Giuliani doesn't realize that what he keeps saying publicly is called a ""CONFESSION."" Any theories?",,,,1206793659217317888,https://twitter.com/Kaiya1212/status/1206793659217317888
2019-12-17 03:26:23,CoronaHSSoccer,,0,12,45,"Corona wins 1-0 vs Ontario. Remain undefeated in regulation play during 8 games in preseason. We play for the real ""C"". pic.twitter.com/oB8enwzQNw",,,,1206777633255518208,https://twitter.com/CoronaHSSoccer/status/1206777633255518208
2019-12-17 03:06:00,RickyGuerra15,,1,3,63,"Tamales on the comal. Corona in my hand.",,,,1206772505106628608,https://twitter.com/RickyGuerra15/status/1206772505106628608
2019-12-16 19:15:12,TylerIAm,,6,18,132,"“Guess who’s got Corona’s????”- Chingy",,,,1206654023606185994,https://twitter.com/TylerIAm/status/1206654023606185994
2019-12-16 16:16:25,ughramik,ngidithembinkos,0,20,154,"Lightroom turned a Corona into a Brutal Fruit https://twitter.com/ngidithembinkos/status/1205803545288728576 …",,,,1206609032108290049,https://twitter.com/ughramik/status/1206609032108290049
2019-12-16 15:59:10,swopusa,XBIZ,0,15,57,"The SWOP quote is actually from our incredible board member Alex Corona not @CBDaring but thank you to @Pornhub for the donation and working with us to spread awareness about #IDEVASW December 17thhttps://twitter.com/XBIZ/status/1206589817745633280 …",,@CBDaring @Pornhub,#IDEVASW,1206604692316413953,https://twitter.com/swopusa/status/1206604692316413953
2019-12-16 13:51:12,LiveAuroraNetw1,,3,53,187,"Corona opening above our head while sitting in a volcano @SonyUK @SonyAlpha @B_Ubiquitous @ProfBrianCoxpic.twitter.com/5suwHg1FyO",,@SonyUK @SonyAlpha @B_Ubiquitous @ProfBrianCoxpic,,1206572487359815680,https://twitter.com/LiveAuroraNetw1/status/1206572487359815680
2019-12-16 12:56:33,LawandOrderSVU1,,1,9,97,"SVU location today in Corona Ave and Broadway, Flushing!",,,,1206558732789993472,https://twitter.com/LawandOrderSVU1/status/1206558732789993472
2019-12-16 09:59:37,_marsh_melloww,,1,10,34,"I entered blankets like a Corona following those Convoys otherwise I was going to just turn back.",,,,1206514205303685121,https://twitter.com/_marsh_melloww/status/1206514205303685121
2019-12-15 16:09:55,latsondheimer,,0,4,21,"Sondheimer: Here's why Ethan Garbers of Corona del Mar and DJ Uiagalalei of St. John Bosco are throwbacks https://www.latimes.com/sports/highschool/story/2019-12-14/column-heres-why-ethan-garbers-of-corona-del-mar-and-dj-uiagalalei-of-st-john-bosco-are-throwbacks …",,,,1206245008367476736,https://twitter.com/latsondheimer/status/1206245008367476736
2019-12-15 10:00:33,TargetDarts,,49,2300,2369,"On the 3rd day of the World Championships, Target Darts gave to me...."" 1 x Corona Vision Light For your chance to win, all you need to do is like & re-tweet. Weekend Winners announced Monday pic.twitter.com/5uXiaeCTyh",,,,1206152052205899776,https://twitter.com/TargetDarts/status/1206152052205899776
2019-12-15 05:47:23,DailyPilotSport,,0,5,29,"Corona del Mar football beats Serra to cap 16-0 season with CIF State Division 1-A title | @ByDCP · @mjszabo · @ProfessorTurnerhttps://www.latimes.com/socal/daily-pilot/sports/story/2019-12-14/football-corona-del-mar-vs-san-mateo-serra …",,@ByDCP @mjszabo @ProfessorTurnerhttps,,1206088343580078081,https://twitter.com/DailyPilotSport/status/1206088343580078081
2019-12-15 05:44:50,RulzKay1_,,18,79,164,"Those people who enjoy Corona, Savanna Dark and Bernini please ibhalwe kuphi kuthi mawuyiphuza akuhlaleki phansi when you're drinking? pic.twitter.com/U9wr7k1OsO",,,,1206087701230952455,https://twitter.com/RulzKay1_/status/1206087701230952455
2019-12-15 05:34:50,chowleen,,1,7,24,"Bachmann reads Celan beautifully. “I have often reflected that ‘Corona’ is your most beautiful poem; it is the complete anticipation of a moment in which everything turns to marble, and remains thus forever.” Sadly, she adds: “For me here, however, it is not becoming ‘time.’” pic.twitter.com/d0FrRVqHM5",,,,1206085184938029056,https://twitter.com/chowleen/status/1206085184938029056
2019-12-15 04:54:18,ocvarsity,,0,4,32,"Corona del Mar holds off San Mateo Serra to win second state title with 16-0 record https://trib.al/281YFtc",,,,1206074983006507008,https://twitter.com/ocvarsity/status/1206074983006507008
2019-12-15 03:59:16,CalHiSports,missionfootball,2,5,32,"Classy message from Mission Viejo, which arguably could be ranked higher than Corona del Mar since it was in CIFSS D1 and only loss was to Mater Dei. https://twitter.com/missionfootball/status/1206060133307928576 …",,,,1206061132051410944,https://twitter.com/CalHiSports/status/1206061132051410944
2019-12-15 03:48:58,GingerFault,,0,4,33,"Corona Heights slickensides deserve a #FaultFriday hashtag even on saturday. Thanks @callanbentley for the #streetcar2subduction guide. Looking at rockclimbers on the fault plane (faultclimbing? gougeclimbing?) made my day!pic.twitter.com/FHwmFUaIQZ",,@callanbentley,#FaultFriday #streetcar2subduction,1206058543339601923,https://twitter.com/GingerFault/status/1206058543339601923
2019-12-15 03:28:44,ProfessorTurner,,2,9,42,"Corona del Mar 35, San Mateo Serra 27 FINAL. This interception by Tommy Griffin sealed the victory for the Sea Kings with two seconds left. @DailyPilotSport @CDM_ATHLETICS @CDMFOOTBALLpic.twitter.com/9E1Gr0nl0U",,@DailyPilotSport @CDM_ATHLETICS @CDMFOOTBALLpic,,1206053451181879296,https://twitter.com/ProfessorTurner/status/1206053451181879296
2019-12-15 03:26:34,CIFState,,2,24,107,"Congratulations to Corona Del Mar High School in winning the CIF State Football DIV 1A Championships #CIFFB2019pic.twitter.com/KWGTODIQoS",,,#CIFFB2019pic,1206052904525680646,https://twitter.com/CIFState/status/1206052904525680646
2019-12-15 03:04:10,ocvarsityguy,,2,17,84,"Corona Del Mar wins the state title 35 to 27 @ocvarsity",,@ocvarsity,,1206047267544678401,https://twitter.com/ocvarsityguy/status/1206047267544678401
2019-12-14 23:01:28,CyrusMMcQueen,,38,26,398,"Well I'm on my way I don't know where I'm going I'm on my way I'm taking my time But I don't know where Goodbye to Rosie, the Queen of Corona Seein' me and Julio Down by the schoolyard Seein' me and Julio Down by the schoolyard...",,,,1205986190878478337,https://twitter.com/CyrusMMcQueen/status/1205986190878478337
2019-12-14 22:32:16,Kyleiscoolx,,1,3,60,"Really mental that Steve asked for a “Plain Corona” cause he didnt want lime in it",,,,1205978840796991489,https://twitter.com/Kyleiscoolx/status/1205978840796991489
2019-12-14 15:46:47,wardomatic,,2,12,66,"Smith-Corona Christmas ad, 1950s. No mention of artist, but I'm guessing Lorraine Fox - looks like her work. (This ad makes me want to change ""ALL THROUGH THE HOUSE"" to ""ALL WORK AND NO PLAY MAKES JACK A DULL BOY."") pic.twitter.com/XcA2wKMvaA",,,,1205876799764340736,https://twitter.com/wardomatic/status/1205876799764340736
2019-12-14 15:15:52,bikenewyork,,0,7,21,"The Kissena Way would create a network of pedestrian paths & cycle trails stretching from Flushing Meadows-Corona Park to Kissena Park #bikeqns @QueensEagle @CMPeterKoo @jxcnyc @NYC_DOThttps://queenseagle.com/all/flushing-residents-push-for-a-path-through-tangled-roadways …",,@QueensEagle @CMPeterKoo @jxcnyc @NYC_DOThttps,#bikeqns,1205869017971544064,https://twitter.com/bikenewyork/status/1205869017971544064
2019-12-14 06:37:13,KTLA,,4,21,36,"A Corona family is sounding the alarm after their horse was mauled in an apparently mountain lion attack on Thursday, which they say was the third lion attack on their property in just over six months. http://on.ktla.com/Rz4om",,,,1205738495957880838,https://twitter.com/KTLA/status/1205738495957880838
2019-12-14 04:06:59,AmeetRKini,,3,26,86,"Wow, just saw this BEAUTIFUL lunar corona! This is actually a quantum mechanical effect caused due to diffraction of light through water droplets in very thin clouds. Shot hand-held with a Google Pixel 2 phone. #Moon #Astrophotography @DavidBflower @Todd_Scheve @neeranpic.twitter.com/VLSKexHBng",,@DavidBflower @Todd_Scheve @neeranpic,#Moon #Astrophotography,1205700689197973504,https://twitter.com/AmeetRKini/status/1205700689197973504
2019-12-14 01:28:03,JCPerez1226,,75,39,336,"On December 10th, 2007. I started working for this amazing company as a Part time lot associate in South Florida ( Miami ) On December 13th, 2019 I got promoted to a SM for Corona Store in California. I am grateful and beyond happy for his amazing opportunity. To be continue. pic.twitter.com/4wpqK1X3dg – at The Home Depot",,,,1205660689622163456,https://twitter.com/JCPerez1226/status/1205660689622163456
2019-12-14 01:09:35,fuckinterweb,,3,0,89,"making new content tonight, just got my lashes filled, drinking some corona, feeling 𝓬𝓾𝓽𝓮.",,,,1205656042723348480,https://twitter.com/fuckinterweb/status/1205656042723348480
2019-12-14 00:04:45,ocvarsity,,0,4,31,"Corona del Mar football looks to finish the season with a perfect record and second CIF State title https://trib.al/ZM4rB7f",,,,1205639727728283650,https://twitter.com/ocvarsity/status/1205639727728283650
